dest_psgc,dest_municipality,src_psgc,src_municipality,travel_time
83735000,MAYORGA,83721000,INOPACAN,6062.479199999999
83703000,ALBUERA,83721000,INOPACAN,4051.2815999999993
83739000,PALO,83721000,INOPACAN,8332.444800000003
83734000,MATALOM,83721000,INOPACAN,2062.8432
83745000,TABANGO,83721000,INOPACAN,9384.0288
83726000,KANANGA,83721000,INOPACAN,6720.515999999997
83725000,JULITA,83721000,INOPACAN,7088.104799999999
83718000,DULAG,83721000,INOPACAN,6597.192
83746000,TABONTABON,83721000,INOPACAN,8184.352800000001
83736000,MERIDA,83721000,INOPACAN,7142.488799999997
83715000,CARIGARA,83721000,INOPACAN,9132.256800000005
83708000,BAYBAY,83721000,INOPACAN,1819.0488
83707000,BATO,83721000,INOPACAN,1654.7904
83730000,MACARTHUR,83721000,INOPACAN,5553.792
83701000,ABUYOG,83721000,INOPACAN,4968.816
83744000,SANTA FE,83721000,INOPACAN,9024.883200000004
83731000,MAHAPLAG,83721000,INOPACAN,3664.6884
83713000,CALUBIAN,83721000,INOPACAN,10142.3412
83741000,PASTRANA,83721000,INOPACAN,8805.153599999998
83742000,SAN ISIDRO,83721000,INOPACAN,10395.943200000002
83728000,LA PAZ,83721000,INOPACAN,6356.656799999999
83714000,CAPOOCAN,83721000,INOPACAN,8698.4568
83702000,ALANGALANG,83721000,INOPACAN,9611.186400000004
83705000,BABATNGON,83721000,INOPACAN,11288.930400000005
83750000,TUNGA,83721000,INOPACAN,9745.4124
83729000,LEYTE,83721000,INOPACAN,8798.263200000001
83733000,MATAG-OB,83721000,INOPACAN,7497.756000000001
83751000,VILLABA,83721000,INOPACAN,8477.7516
83720000,HINDANG,83721000,INOPACAN,657.4392
83723000,JARO,83721000,INOPACAN,9835.0992
83717000,DAGAMI,83721000,INOPACAN,8126.102399999999
83724000,JAVIER (BUGHO),83721000,INOPACAN,5443.848
83743000,SAN MIGUEL,83721000,INOPACAN,10347.084000000004
83748000,TANUAN,83735000,MAYORGA,1819.584
83738000,ORMOC,83735000,MAYORGA,6937.1592
83706000,BARUGO,83735000,MAYORGA,5212.238399999998
83740000,PALOMPON,83735000,MAYORGA,10067.94
83749000,TOLOSA,83735000,MAYORGA,1435.9607999999998
83719000,HILONGOS,83735000,MAYORGA,7219.3463999999985
83722000,ISABEL,83735000,MAYORGA,10326.6984
83710000,BURAUEN,83735000,MAYORGA,1453.7736
83721000,INOPACAN,83735000,MAYORGA,6062.479199999999
83703000,ALBUERA,83735000,MAYORGA,5865.662400000001
83739000,PALO,83735000,MAYORGA,2269.9656000000004
83734000,MATALOM,83735000,MAYORGA,8125.322399999999
83745000,TABANGO,83735000,MAYORGA,9530.025600000004
83726000,KANANGA,83735000,MAYORGA,7455.095999999996
83725000,JULITA,83735000,MAYORGA,1025.6256
83718000,DULAG,83735000,MAYORGA,534.7128
83746000,TABONTABON,83735000,MAYORGA,2121.873600000001
83736000,MERIDA,83735000,MAYORGA,8956.8696
83715000,CARIGARA,83735000,MAYORGA,5249.289599999998
83708000,BAYBAY,83735000,MAYORGA,4590.768
83707000,BATO,83735000,MAYORGA,7717.2696
83730000,MACARTHUR,83735000,MAYORGA,634.6152
83701000,ABUYOG,83735000,MAYORGA,1634.292
83744000,SANTA FE,83735000,MAYORGA,2962.4039999999995
83731000,MAHAPLAG,83735000,MAYORGA,3210.2892
83713000,CALUBIAN,83735000,MAYORGA,8861.814
83741000,PASTRANA,83735000,MAYORGA,2902.514399999999
83742000,SAN ISIDRO,83735000,MAYORGA,9535.032000000005
83728000,LA PAZ,83735000,MAYORGA,485.61120000000005
83714000,CAPOOCAN,83735000,MAYORGA,5522.011199999999
83702000,ALANGALANG,83735000,MAYORGA,3548.7072000000003
83705000,BABATNGON,83735000,MAYORGA,5226.4512
83750000,TUNGA,83735000,MAYORGA,4460.187599999999
83729000,LEYTE,83735000,MAYORGA,7517.735999999997
83733000,MATAG-OB,83735000,MAYORGA,8547.2424
83751000,VILLABA,83735000,MAYORGA,9527.238000000005
83720000,HINDANG,83735000,MAYORGA,6719.918399999999
83723000,JARO,83735000,MAYORGA,3932.46
83717000,DAGAMI,83735000,MAYORGA,2223.4632
83724000,JAVIER (BUGHO),83735000,MAYORGA,1359.2088
83743000,SAN MIGUEL,83735000,MAYORGA,4375.303199999999
83748000,TANUAN,83703000,ALBUERA,6335.916000000001
83738000,ORMOC,83703000,ALBUERA,1135.2167999999997
83706000,BARUGO,83703000,ALBUERA,5596.264800000001
83740000,PALOMPON,83703000,ALBUERA,4265.997599999999
83749000,TOLOSA,83703000,ALBUERA,6581.464800000002
83719000,HILONGOS,83703000,ALBUERA,5208.148799999999
83722000,ISABEL,83703000,ALBUERA,4524.755999999999
83710000,BURAUEN,83703000,ALBUERA,4522.264800000001
83721000,INOPACAN,83703000,ALBUERA,4051.2815999999993
83735000,MAYORGA,83703000,ALBUERA,5865.662400000001
83739000,PALO,83703000,ALBUERA,6779.5872
83734000,MATALOM,83703000,ALBUERA,6114.124799999998
83745000,TABANGO,83703000,ALBUERA,5396.4672
83726000,KANANGA,83703000,ALBUERA,2732.9544
83725000,JULITA,83703000,ALBUERA,5035.848000000002
83718000,DULAG,83703000,ALBUERA,5680.216800000001
83746000,TABONTABON,83703000,ALBUERA,5875.341600000002
83736000,MERIDA,83703000,ALBUERA,3154.9272
83715000,CARIGARA,83703000,ALBUERA,5144.695200000001
83708000,BAYBAY,83703000,ALBUERA,2336.4072
83707000,BATO,83703000,ALBUERA,5706.071999999999
83730000,MACARTHUR,83703000,ALBUERA,6242.659199999998
83701000,ABUYOG,83703000,ALBUERA,5657.6832
83744000,SANTA FE,83703000,ALBUERA,6468.7776
83731000,MAHAPLAG,83703000,ALBUERA,4353.5556
83713000,CALUBIAN,83703000,ALBUERA,6154.779600000001
83741000,PASTRANA,83703000,ALBUERA,5971.005600000001
83742000,SAN ISIDRO,83703000,ALBUERA,6408.3816000000015
83728000,LA PAZ,83703000,ALBUERA,5457.292800000001
83714000,CAPOOCAN,83703000,ALBUERA,4710.895200000001
83702000,ALANGALANG,83703000,ALBUERA,6857.078400000002
83705000,BABATNGON,83703000,ALBUERA,7344.367199999999
83750000,TUNGA,83703000,ALBUERA,5757.8508
83729000,LEYTE,83703000,ALBUERA,4810.701600000001
83733000,MATAG-OB,83703000,ALBUERA,3510.1944000000008
83751000,VILLABA,83703000,ALBUERA,4490.1900000000005
83720000,HINDANG,83703000,ALBUERA,4708.720799999999
83723000,JARO,83703000,ALBUERA,6276.110400000001
83717000,DAGAMI,83703000,ALBUERA,5291.954400000001
83724000,JAVIER (BUGHO),83703000,ALBUERA,6132.715199999999
83743000,SAN MIGUEL,83703000,ALBUERA,6359.522400000001
83748000,TANUAN,83739000,PALO,485.4095999999999
83738000,ORMOC,83739000,PALO,6986.736000000001
83706000,BARUGO,83739000,PALO,3003.5232
83740000,PALOMPON,83739000,PALO,8032.370400000003
83749000,TOLOSA,83739000,PALO,955.4832
83719000,HILONGOS,83739000,PALO,9489.312000000004
